id,Motor_Speed,Battery_Level,Altitude,GPS_X,GPS_Y,anomaly
1,5014.724369516732,97.43393180531615,109.15980482658073,-0.1932587375948655,0.025073464450058258,1
2,4907.673213734288,91.51373616169751,102.39734897847086,-0.036877954635061216,0.09888323921179178,1
3,4976.293156531046,86.1626241933853,112.16572849130444,0.09210524920001609,0.1569292423789791,1
4,5000.21690602282,86.47577037593743,111.23060181363029,0.019814811408081154,-0.024568488027721824,1
5,5001.479412180079,89.25335505084232,107.37552012638137,0.033051738827487326,-0.0030243948016121375,1
6,5027.402193363582,97.51969658795367,87.35834563582168,0.17762288122604267,-0.08000409335866679,1
7,5140.252820089708,92.17651936955559,108.32674071800771,0.006195006185219204,0.20428378305198971,1
8,5018.789183825247,83.77178556413536,102.74149818792054,-0.024649997264313012,0.1163532868068025,1
9,4946.504694392826,81.44799651501913,113.26749792070761,-0.051047683036486685,0.11135051793281714,1
10,4989.8073549524315,89.70976493057415,85.56951002094185,-0.169345725461031,0.04083077305489559,1
11,5075.181054126706,90.55599090440685,103.70108464394995,-0.03839750647942125,0.12283268702084948,1
12,4949.692224148961,84.93471330529344,116.03594223181248,0.051312459665521615,0.04925119672320166,1
13,5009.057080174292,81.51266074773241,91.82671548686056,0.07890005785627498,0.3158448331760833,1
14,5198.1241191947365,85.37633220973812,54.82461703954577,0.051372101247999236,0.31086191795950086,-1
15,4951.741544618123,85.00457375318757,123.48069354878372,-0.17388273155491113,0.26240491111208974,1
16,5154.854428836126,83.26481932748817,103.01001201774723,-0.32075881025924247,0.3170649062465312,1
17,5045.7743761291495,87.80124779420045,99.07865200663655,-0.29683437849970684,0.3004387423587155,1
18,5080.265983211046,81.66427231660191,104.65661337182577,-0.32293030681831525,0.3115285836265478,1
19,5247.885187886712,93.08924968239363,106.01117507636013,-0.3191942775381092,0.4847979591490859,1
20,4995.59496851223,86.1349164383068,102.48153059799311,-0.17513454428446162,0.5320326746768078,1
21,5173.375503676108,92.36553845169284,112.97695332442335,-0.19657014284269092,0.4973140850691995,1
22,5120.391387184949,91.17604262766088,99.60622587033635,-0.2979034630553069,0.44636322385105864,1
23,4933.525979000892,94.38726761096865,112.58101431235126,-0.24888424742445583,0.5036854716276182,1
24,4989.747811756759,79.10104611246398,102.27800417065257,-0.3111564740904406,0.3365305529538457,1
25,5035.287172395193,87.26661342212101,97.18414580042032,-0.44858689129516793,0.3038464517889344,1
26,5001.954309074568,94.33823031718758,125.90058638149073,-0.43772006193619467,0.40728111908455544,1
27,4951.05008662196,97.22797538503025,82.9067520817122,-0.4873484236251812,0.5205531209033091,1
28,5023.832808734412,97.03098464527054,97.05751389995594,-0.5061117627745422,0.5314292995390278,1
29,4888.8131446703555,87.35175853171492,118.02165964679965,-0.4382550778148422,0.4725023291281302,1
30,4933.325838103862,84.43644017536727,94.5300466481123,-0.5633781834184022,0.5671549576726755,1
31,5086.131587963766,95.52783317041423,99.65997406205884,-0.7060933441702113,0.5129314812222898,1
32,5130.083347674251,82.60413064159674,105.37023890090256,-0.6846824006655686,0.5640166471604932,1
33,5233.454070642689,82.0060657269261,79.02513679205582,-0.6433823413878104,0.5514227638584887,-1
34,5176.23836711555,90.13399077513694,98.24719209309306,-0.5875436098513466,0.5589714195383776,1
35,4998.393168432633,92.12874797581179,104.3059906371262,-0.6281292588839211,0.6641696982313728,1
36,5004.655947029589,95.82095774575862,82.4208534891135,-0.7148388003619508,0.8580530510596847,1
37,5131.822997146712,82.93612489213218,103.80808176738698,-0.7358070802020856,0.7189481133686076,1
38,5195.183471213433,94.98826403632738,122.82091640609445,-0.5939549640673385,0.7344459800757295,1
39,4988.288710635949,88.39128285515149,100.27924791108606,-0.5221396344897437,0.8424173435950957,1
40,4968.803451006004,89.82377953281171,88.87030462555838,-0.5602599314282329,0.7969520095523549,1
41,4827.489766480533,98.03383697589,121.17746099321215,-0.6030365560247225,0.7008959956191159,1
42,4896.473882948946,91.3546208471194,107.5310935027724,-0.6040254771198043,0.8133937872862578,1
43,5015.597151735726,86.85932540289626,118.39752103925001,-0.5326693427400284,0.8220189745807551,1
44,5017.0190666225135,95.37545986969788,75.7803690634356,-0.5961447036012872,0.7572658288359815,1
45,4961.158242342567,91.21018694158485,108.74873910040215,-0.6923226797828992,0.5238197558915102,1
46,5073.4851822724695,89.37882043376361,66.62306257317863,-0.5700874697311038,0.48433968212729095,1
47,4740.173589820609,81.17979610836713,90.28245550208428,-0.5264822766118108,0.4662845636952601,-1
48,4903.622850768107,90.14070262003189,104.38773364578353,-0.5131704367711671,0.5508280517919899,1
49,4921.826262870242,87.3849004074449,97.52548642399171,-0.49280914467032405,0.6523160504831462,1
50,4900.2552423761945,82.80237095119016,98.25439957017467,-0.3923495786572308,0.5012493881273609,1
51,4933.294783820503,88.39991371904534,92.73722419482165,-0.18248045423314524,0.5108954286985056,1
52,5060.027740305792,90.7662872122708,86.06387263095183,-0.3418614593843077,0.5415764261552105,1
53,5132.144322637896,89.41997354209761,88.93939131995924,-0.3448289738588186,0.39130171253211377,1
54,5019.863840145858,93.00172512130624,115.01768090111071,-0.44523238470920123,0.4590801320389969,1
55,5072.59210145521,94.19740741725762,97.39302955705092,-0.3451114867883412,0.4263788710643972,1
56,4818.997015628801,88.73414987643167,104.83824328134854,-0.3257513706718712,0.4299590989598434,1
57,4900.8567778617835,94.73185919713431,115.85717505897931,-0.22151810745964282,0.2858404836955958,1
58,5071.488234382828,87.814304941691,105.04340173694698,-0.3950452007657567,0.25532408681901086,1
59,4956.5445859732945,80.12843702715993,85.67845094025738,-0.6123904358785158,0.2794397498651337,1
60,5079.080083673919,88.17586357785915,74.42064090527099,-0.6394068290027455,0.1991869695556251,1
61,5139.064070940828,88.72528842513893,73.09175614600717,-0.6867397881958126,0.09880428135466728,1
62,4903.319301640344,91.0132092318046,102.17056338110993,-0.6452622564158389,0.14466757964589586,1
63,4987.301200544475,99.43285458151054,93.00776627364657,-0.5037011177672326,0.06931493280068066,1
64,5060.740706220739,94.2716406926376,138.95357580566673,-0.4803638517167131,-0.07485159540430267,1
65,5036.082059005825,88.98013382967204,74.57190071597714,-0.3287591545381441,-0.040995490053630484,1
66,5006.8445064610005,85.16263636079681,97.03798654147633,-0.20961910866672484,-0.09917008424403861,1
67,5057.348028832604,93.21849759133433,117.9209716669552,-0.2836903387202147,-0.11508960046796457,1
68,5043.482466354867,88.80493337545524,127.22920064642784,-0.34447166706823706,-0.07891799582107695,1
69,4975.80682031049,88.74928445145294,91.76060855048237,-0.2605504848066372,-0.08336420199149039,1
70,5011.206605595308,92.66194490477012,85.90427477190222,-0.2821610256150445,-0.06120524991993327,1
71,4996.668788896928,85.46041646251398,124.94591080610914,-0.2798006553405125,0.1018471243498522,1
72,5025.7643019675525,97.56777729723737,91.19315456323666,-0.4125002015838525,0.2336478016271734,1
